#HEADER:Level,LevelCategory,AreaCode,AreaName
2,KECAMATAN,66577,MOTOLING
2,KECAMATAN,66565,RANOYAPO
2,KECAMATAN,66554,TOMPASO BARU
2,KECAMATAN,66710,SULUUN TARERAN
1,KABUPATEN/KOTA,66718,MINAHASA UTARA
2,KECAMATAN,66719,KEMA
2,KECAMATAN,66832,TALAWAAN
2,KECAMATAN,66819,KALAWAT
2,KECAMATAN,66803,LIKUPANG TIMUR
2,KECAMATAN,66784,LIKUPANG BARAT
2,KECAMATAN,66772,DIMEMBE
2,KECAMATAN,66752,WORI
2,KECAMATAN,66742,AIRMADIDI
2,KECAMATAN,66729,KAUDITAN
2,KECAMATAN,66845,LIKUPANG SELATAN
1,KABUPATEN/KOTA,66853,MINAHASA TENGGARA
2,KECAMATAN,66854,RATAHAN
2,KECAMATAN,83790,PASAN
2,KECAMATAN,83789,TOMBATU UTARA
2,KECAMATAN,83788,TOMBATU TIMUR
2,KECAMATAN,83787,SILIAN RAYA
2,KECAMATAN,83786,TOULUAAN SELATAN
2,KECAMATAN,66918,TOULUAAN
2,KECAMATAN,66900,TOMBATU
2,KECAMATAN,66890,RATATOTOK
2,KECAMATAN,66879,BELANG
2,KECAMATAN,66870,PUSOMAEN
2,KECAMATAN,83791,RATAHAN TIMUR
1,KABUPATEN/KOTA,66936,BOLAANG MONGONDOW UTARA
2,KECAMATAN,66937,SANGKUB
2,KECAMATAN,66949,BINTAUNA
2,KECAMATAN,66965,BOLANGITANG TIMUR
2,KECAMATAN,66982,BOLANGITANG BARAT
2,KECAMATAN,66999,KAIDIPANG
2,KECAMATAN,67013,PINOGALUMAN
1,KABUPATEN/KOTA,65703,BOLAANG MONGONDOW TIMUR
2,KECAMATAN,65704,TUTUYAN
2,KECAMATAN,65714,KOTABUNAN
2,KECAMATAN,65722,NUANGAN
2,KECAMATAN,65736,MODAYAG
2,KECAMATAN,65754,MODAYAG BARAT
1,KABUPATEN/KOTA,65760,BOLAANG MONGONDOW SELATAN
2,KECAMATAN,65761,BOLAANG UKI
2,KECAMATAN,65780,POSIGADAN
2,KECAMATAN,65796,PINOLOSIAN
2,KECAMATAN,65806,PINOLOSIAN TENGAH
2,KECAMATAN,65812,PINOLOSIAN TIMUR
1,KABUPATEN/KOTA,67130,KOTA MANADO
2,KECAMATAN,67131,BUNAKEN
2,KECAMATAN,83792,BUNAKEN KEPULAUAN
2,KECAMATAN,67217,MALALAYANG
2,KECAMATAN,67205,MAPANGET
2,KECAMATAN,67195,WANEA
2,KECAMATAN,67187,SARIO
2,KECAMATAN,67174,TIKALA
2,KECAMATAN,67161,WENANG
2,KECAMATAN,67151,SINGKIL
2,KECAMATAN,67140,TUMINITING
2,KECAMATAN,83793,PAAL DUA
1,KABUPATEN/KOTA,67227,KOTA BITUNG
2,KECAMATAN,67228,LEMBEH SELATAN
2,KECAMATAN,67236,MADIDIR
2,KECAMATAN,67245,RANOWULU
2,KECAMATAN,67257,AERTEMBAGA
2,KECAMATAN,67268,MATUARI
2,KECAMATAN,67277,GIRIAN
2,KECAMATAN,67285,MAESA
2,KECAMATAN,67294,LEMBEH UTARA
1,KABUPATEN/KOTA,67305,KOTA TOMOHON
2,KECAMATAN,67306,TOMOHON SELATAN
2,KECAMATAN,67319,TOMOHON TENGAH
2,KECAMATAN,67329,TOMOHON UTARA
2,KECAMATAN,67340,TOMOHON BARAT
2,KECAMATAN,67349,TOMOHON TIMUR
1,KABUPATEN/KOTA,67355,KOTA KOTAMOBAGU
2,KECAMATAN,67356,KOTAMOBAGU UTARA
2,KECAMATAN,67365,KOTAMOBAGU TIMUR
2,KECAMATAN,67376,KOTAMOBAGU SELATAN
2,KECAMATAN,67386,KOTAMOBAGU BARAT
0,PROVINSI,67393,SULAWESI TENGAH
1,KABUPATEN/KOTA,67558,BANGGAI
2,KECAMATAN,67559,BATUI
2,KECAMATAN,67803,MOILONG
2,KECAMATAN,67820,BATUI SELATAN
2,KECAMATAN,67831,LOBU
2,KECAMATAN,67841,SIMPANG RAYA
2,KECAMATAN,67854,BALANTAK SELATAN
2,KECAMATAN,83794,BALANTAK UTARA
2,KECAMATAN,83795,LUWUK SELATAN
2,KECAMATAN,83796,LUWUK UTARA
2,KECAMATAN,83797,MANTOH
2,KECAMATAN,67784,NUHON
2,KECAMATAN,67767,TOILI BARAT
2,KECAMATAN,67754,LUWUK TIMUR
2,KECAMATAN,67573,BUNTA
2,KECAMATAN,67593,KINTOM
2,KECAMATAN,67608,LUWUK
2,KECAMATAN,67630,LAMALA
2,KECAMATAN,67650,BALANTAK
2,KECAMATAN,67669,PAGIMANA
2,KECAMATAN,67702,BUALEMO
2,KECAMATAN,67719,TOILI
2,KECAMATAN,67742,MASAMA
2,KECAMATAN,83798,NAMBO
1,KABUPATEN/KOTA,67866,POSO
2,KECAMATAN,67867,POSO KOTA
2,KECAMATAN,68031,PAMONA TENGGARA
2,KECAMATAN,68025,LORE PIORE
2,KECAMATAN,68020,LORE TIMUR
2,KECAMATAN,68013,LORE BARAT
2,KECAMATAN,68006,POSO KOTA UTARA
2,KECAMATAN,68000,POSO KOTA SELATAN
2,KECAMATAN,67994,PAMONA BARAT
2,KECAMATAN,67985,POSO PESISIR SELATAN
2,KECAMATAN,67975,POSO PESISIR UTARA
2,KECAMATAN,67966,LORE SELATAN
2,KECAMATAN,67957,LORE TENGAH
2,KECAMATAN,67949,LORE UTARA
2,KECAMATAN,67936,PAMONA SELATAN
2,KECAMATAN,67923,PAMONA TIMUR
2,KECAMATAN,67902,PAMONA UTARA
2,KECAMATAN,67887,LAGE
2,KECAMATAN,67872,POSO PESISIR
2,KECAMATAN,83799,PAMONA PUSELEMBA
1,KABUPATEN/KOTA,68041,DONGGALA
2,KECAMATAN,68042,RIO PAKAVA
2,KECAMATAN,68192,SOJOL UTARA
2,KECAMATAN,68184,BANAWA TENGAH
2,KECAMATAN,68178,SINDUE TOBATA
2,KECAMATAN,68172,SINDUE TOMBUSABORA
2,KECAMATAN,68165,PANEMBANI
2,KECAMATAN,68156,TANANTOVEA
2,KECAMATAN,68140,BANAWA SELATAN
2,KECAMATAN,68130,SOJOL
2,KECAMATAN,68119,BALAESANG
2,KECAMATAN,68106,SIRENJA
2,KECAMATAN,68092,SINDUE
2,KECAMATAN,68085,LABUAN
2,KECAMATAN,68070,BANAWA
2,KECAMATAN,68057,DOMPELAS SOJOL
2,KECAMATAN,68197,BALAESANG TANJUNG
1,KABUPATEN/KOTA,68206,TOLITOLI
2,KECAMATAN,68207,DAMPAL SELATAN
2,KECAMATAN,68282,GALANG
2,KECAMATAN,68268,BAOLAN
2,KECAMATAN,68259,LAMPASIO
2,KECAMATAN,68247,OGODEIDE
2,KECAMATAN,68239,BASIDONDO
2,KECAMATAN,68226,DONDO
2,KECAMATAN,68217,DAMPAL UTARA
2,KECAMATAN,68304,DAKO PEMEAN
1,KABUPATEN/KOTA,68309,BUOL
2,KECAMATAN,68310,MOMUNU
2,KECAMATAN,68414,BIAU
2,KECAMATAN,68406,PALELEH BARAT
2,KECAMATAN,68398,KARAMAT
2,KECAMATAN,68387,GADUNG
2,KECAMATAN,68374,BUKAL
2,KECAMATAN,68364,TILOAN
2,KECAMATAN,68351,PALELEH
2,KECAMATAN,68342,BUNOBOGU
2,KECAMATAN,68326,BOKAT
2,KECAMATAN,68422,LAKEA
1,KABUPATEN/KOTA,68428,MOROWALI
2,KECAMATAN,68429,MORIS ATAS
2,KECAMATAN,83805,BUNGKU TIMUR
2,KECAMATAN,83804,PETASIA TIMUR
2,KECAMATAN,83803,LEMBO RAYA
2,KECAMATAN,83802,BUNGKU PESISIR
2,KECAMATAN,83801,MORI UTARA
2,KECAMATAN,68666,MAMOSALATO
2,KECAMATAN,68656,WITA PONDA
2,KECAMATAN,68646,SOYO JAYA
2,KECAMATAN,68633,BAHODOPI
2,KECAMATAN,68619,BUMI RAYA
2,KECAMATAN,68608,BUNGKU BARAT
2,KECAMATAN,68589,MENUI KEPULAUAN
2,KECAMATAN,68555,BUNGKU SELATAN
2,KECAMATAN,68525,BUNGKU TENGAH
2,KECAMATAN,68504,BUNGKU UTARA
2,KECAMATAN,68475,PETASIA
2,KECAMATAN,68450,LEMBO
2,KECAMATAN,83806,PETASIA BARAT
1,KABUPATEN/KOTA,68681,BANGGAI KEPULAUAN
2,KECAMATAN,68682,LABOBO
2,KECAMATAN,68872,BUKO SELATAN
2,KECAMATAN,68860,BULAGI UTARA
2,KECAMATAN,68848,PELING TENGAH
2,KECAMATAN,68840,TOTIKUM SELATAN
2,KECAMATAN,68834,BANGGAI SELATAN
2,KECAMATAN,68827,BANGGAI TENGAH
2,KECAMATAN,68816,BANGKURUNG
2,KECAMATAN,68806,TINANGKUNG SELATAN
2,KECAMATAN,68799,BANGGAI UTARA
2,KECAMATAN,68784,BULAGI SELATAN
2,KECAMATAN,68768,BOKAN KEPULAUAN
2,KECAMATAN,68757,BUKO
2,KECAMATAN,68741,BULAGI
2,KECAMATAN,68725,LIANG
2,KECAMATAN,68713,TINANGKUNG
2,KECAMATAN,68701,TOTIKUM
2,KECAMATAN,68690,BANGGAI
2,KECAMATAN,68881,TINANGKUNG UTARA
1,KABUPATEN/KOTA,68887,PARIGI MOUTONG
2,KECAMATAN,68888,PARIGI
2,KECAMATAN,69031,TORIBULU
2,KECAMATAN,69039,TAOPA
2,KECAMATAN,69047,BALINGGI
2,KECAMATAN,69054,PARIGI BARAT
2,KECAMATAN,69060,SINIU
2,KECAMATAN,69067,PALASA
2,KECAMATAN,69076,PARIGI UTARA
2,KECAMATAN,69082,PARIGI TENGAH
2,KECAMATAN,89758,BOLANO
2,KECAMATAN,69020,MEPANGA
2,KECAMATAN,69011,PARIGI SELATAN
2,KECAMATAN,68899,AMPIBABO
2,KECAMATAN,68911,TINOMBO
2,KECAMATAN,68926,MOUTONG
2,KECAMATAN,68938,TOMINI
2,KECAMATAN,68948,SAUSU
2,KECAMATAN,68957,BOLANO LAMBUNU
2,KECAMATAN,68980,KASIMBAR
2,KECAMATAN,68989,TORUE
2,KECAMATAN,68996,TINOMBO SELATAN
2,KECAMATAN,89765,ONGKA MALINO
1,KABUPATEN/KOTA,67394,SIGI
2,KECAMATAN,67395,SIGI BIROMARU
2,KECAMATAN,67536,MARAWOLA
2,KECAMATAN,67527,KINOVARO
2,KECAMATAN,67515,DOLO
2,KECAMATAN,67504,DOLO BARAT
2,KECAMATAN,67499,TANAMBULAVA
2,KECAMATAN,67487,DOLO SELATAN
2,KECAMATAN,67480,GUMBASA
2,KECAMATAN,67468,PIPIKORO
2,KECAMATAN,67457,KULAWI SELATAN
2,KECAMATAN,67444,KULAWI
2,KECAMATAN,67439,LINDU
2,KECAMATAN,67433,NOKILALAKI
2,KECAMATAN,67413,PALOLO
2,KECAMATAN,67547,MARAWOLA BARAT
1,KABUPATEN/KOTA,69220,KOTA PALU
2,KECAMATAN,69221,PALU TIMUR
2,KECAMATAN,69230,PALU BARAT
2,KECAMATAN,69246,PALU SELATAN
2,KECAMATAN,69259,PALU UTARA
2,KECAMATAN,83807,ULUJADI
2,KECAMATAN,83808,TATANGA
2,KECAMATAN,83809,TAWAELI
2,KECAMATAN,83810,MANTIKULORE
0,PROVINSI,69268,SULAWESI SELATAN
1,KABUPATEN/KOTA,69442,KEPULAUAN SELAYAR
2,KECAMATAN,69443,BENTENG
2,KECAMATAN,69519,PASIMASUNGGU TIMUR
2,KECAMATAN,69513,PASILAMBENA
2,KECAMATAN,69504,TAKA BONERATE
2,KECAMATAN,69497,PASIMARANNU
2,KECAMATAN,69490,PASIMASUNGGU
2,KECAMATAN,69478,BONTOSIKUYU
2,KECAMATAN,69469,BONTOMANAI
2,KECAMATAN,69456,BONTOMATENE
2,KECAMATAN,69447,BONTOHARU
2,KECAMATAN,69524,BUKI
1,KABUPATEN/KOTA,69531,BULUKUMBA
2,KECAMATAN,69532,GANTARANG
2,KECAMATAN,69641,UJUNGLOE
2,KECAMATAN,69631,KINDANG
2,KECAMATAN,69614,BULUKUMPA
2,KECAMATAN,69594,KAJANG
2,KECAMATAN,69585,HERLANG
2,KECAMATAN,69572,BONTO TIRO
2,KECAMATAN,69563,BONTO BAHARI
2,KECAMATAN,69553,UJUNG BULU
2,KECAMATAN,69654,RILAUALE
1,KABUPATEN/KOTA,69668,BANTAENG
2,KECAMATAN,69669,BISSAPPU
2,KECAMATAN,69681,BANTAENG
2,KECAMATAN,69691,EREMERASA
2,KECAMATAN,69701,TOMPO BULU
2,KECAMATAN,69712,PAJUKUKANG
2,KECAMATAN,69723,ULUERE
2,KECAMATAN,69730,GANTARANG KEKE
2,KECAMATAN,69737,SINOA
1,KABUPATEN/KOTA,69744,JENEPONTO
2,KECAMATAN,69745,BANGKALA
2,KECAMATAN,69847,RUMBIA
2,KECAMATAN,69839,ARUNGKEKE
2,KECAMATAN,69827,TURATEA
2,KECAMATAN,69814,BONTORAMBA
2,KECAMATAN,69805,BANGKALA BARAT
2,KECAMATAN,69794,KELARA
2,KECAMATAN,69787,BATANG
2,KECAMATAN,69773,BINAMU
2,KECAMATAN,69760,TAMALATEA
2,KECAMATAN,69860,TAROWANG
1,KABUPATEN/KOTA,69869,TAKALAR
2,KECAMATAN,69870,MAPPAKASUNGGU
2,KECAMATAN,69877,MANGARABOMBANG
2,KECAMATAN,69890,POLOMBANGKENG SELATAN
2,KECAMATAN,69899,POLOMBANGKENG UTARA
2,KECAMATAN,69915,GALESONG SELATAN
2,KECAMATAN,69925,GALESONG UTARA
2,KECAMATAN,69934,PATTALLASSANG
2,KECAMATAN,69943,SANROBONE
2,KECAMATAN,69949,GALESONG
1,KABUPATEN/KOTA,69962,GOWA
2,KECAMATAN,69963,BONTONOMPO
2,KECAMATAN,70135,PARIGI
2,KECAMATAN,70125,BONTONOMPO SELATAN
2,KECAMATAN,70116,BONTOLEMPANGANG
2,KECAMATAN,70108,MANUJU
2,KECAMATAN,70099,PATTALASANG
2,KECAMATAN,70091,BAROMBONG
2,KECAMATAN,70079,BIRINGBULU
2,KECAMATAN,70069,TOMBOLOPAO
2,KECAMATAN,70060,BUNGAYA
2,KECAMATAN,70045,SOMBA UPU
2,KECAMATAN,70028,PALANGGA
2,KECAMATAN,70018,BONTOMARANNU
2,KECAMATAN,70010,PARANGLOE
2,KECAMATAN,70002,TINGGIMONCONG
2,KECAMATAN,69993,TOMPOBULLU
2,KECAMATAN,69978,BAJENG
2,KECAMATAN,70141,BAJENG BARAT
1,KABUPATEN/KOTA,70149,SINJAI
2,KECAMATAN,70150,SINJAI BARAT
2,KECAMATAN,70160,SINJAI  SELATAN
2,KECAMATAN,70172,SINJAI TIMUR
2,KECAMATAN,70186,SINJAI TENGAH
2,KECAMATAN,70198,SINJAI UTARA
2,KECAMATAN,70205,BULUPODDO
2,KECAMATAN,70213,SINJAI BORONG
2,KECAMATAN,70222,TELLU LIMPOE
2,KECAMATAN,70234,PULAU SEMBILAN
1,KABUPATEN/KOTA,70239,BONE
2,KECAMATAN,70240,BONTOCANI
2,KECAMATAN,70471,AWANGPONE
2,KECAMATAN,70490,TELLU SIATTINGE
2,KECAMATAN,70508,AJANGALE
2,KECAMATAN,70523,DUA BOCCOE
2,KECAMATAN,70546,CENRANA
2,KECAMATAN,70563,TANETE RIATTANG
2,KECAMATAN,70572,TANETE RIATTANG BARAT
2,KECAMATAN,70581,TANETE RIATTANG TIMUR
2,KECAMATAN,70590,AMALI
2,KECAMATAN,70606,TELLULIMPOE
2,KECAMATAN,70618,BENGO
2,KECAMATAN,70455,PALAKKA
2,KECAMATAN,70439,ULAWENG
2,KECAMATAN,70426,LAMURU
2,KECAMATAN,70252,KAHU
2,KECAMATAN,70273,KAJUARA
2,KECAMATAN,70292,SALOMEKKO
2,KECAMATAN,70301,TONRA
2,KECAMATAN,70313,LIBURENG
2,KECAMATAN,70334,MARE
2,KECAMATAN,70353,SIBULUE
2,KECAMATAN,70374,BAREBBO
2,KECAMATAN,70393,CINA
2,KECAMATAN,70406,PONRE
2,KECAMATAN,70416,LAPPARIAJA
2,KECAMATAN,70628,PATIMPENG
1,KABUPATEN/KOTA,70639,MAROS
2,KECAMATAN,70640,MANDAI
2,KECAMATAN,70743,MONCONG LOE
2,KECAMATAN,70736,LAU
2,KECAMATAN,70727,TOMPOBULU
2,KECAMATAN,70719,CENRANA
2,KECAMATAN,70712,SIMBANG
2,KECAMATAN,70704,MARUSU
2,KECAMATAN,70695,TANRALILI
2,KECAMATAN,70683,MALLLAWA
2,KECAMATAN,70673,BONTOA
2,KECAMATAN,70665,MAROS BARU
2,KECAMATAN,70656,BANTIMURUNG
2,KECAMATAN,70647,CAMBA
2,KECAMATAN,70749,TURIKALE
1,KABUPATEN/KOTA,70757,PANGKAJENE DAN KEPULAUAN
2,KECAMATAN,70758,LIUKANG TANGAYA
2,KECAMATAN,70858,TONDONG TALLASA
2,KECAMATAN,70851,MANDALLE
2,KECAMATAN,70842,MINASA TENE
2,KECAMATAN,70835,SEGERI
2,KECAMATAN,70824,MARANG
2,KECAMATAN,70810,LABAKKANG
2,KECAMATAN,70801,BUNGORO
2,KECAMATAN,70795,BALOCCI
2,KECAMATAN,70785,PANGKAJENE
2,KECAMATAN,70776,LIUKANG TUPABBIRING
2,KECAMATAN,70768,LIUKANG KALMAS
2,KECAMATAN,70865,LIUKANG TUPABBIRING UTARA
1,KABUPATEN/KOTA,70873,BARRU
2,KECAMATAN,70874,TANETE RIAJA
2,KECAMATAN,70882,TANETE RILAU
2,KECAMATAN,70893,BARRU
2,KECAMATAN,70904,SOPPENG RIAJA
2,KECAMATAN,70912,MALLUSETASI
2,KECAMATAN,70921,PUJANANTING
2,KECAMATAN,70928,BALUSU
1,KABUPATEN/KOTA,70935,SOPPENG
2,KECAMATAN,70936,MARIORIWAWO
2,KECAMATAN,70950,LILIRIAJA
2,KECAMATAN,70959,LILIRILAU
2,KECAMATAN,70972,LALABATA
2,KECAMATAN,70983,MARIORIAWA
2,KECAMATAN,70994,DONRI DONRI
2,KECAMATAN,71004,GANRA
2,KECAMATAN,71009,CITTA
1,KABUPATEN/KOTA,71014,WAJO
2,KECAMATAN,71015,SABANGPARU
2,KECAMATAN,71187,GILIRENG
2,KECAMATAN,71175,PENRANG
2,KECAMATAN,71162,BOLA
2,KECAMATAN,71147,PITUMPANUA
2,KECAMATAN,71138,MANIANGPAJO
2,KECAMATAN,71118,TANASITOLO
2,KECAMATAN,71107,BELAWA
2,KECAMATAN,71090,TEMPE
2,KECAMATAN,71071,MAJAULENG
2,KECAMATAN,71061,SAJOANGING
2,KECAMATAN,71047,TAKKALALLA
2,KECAMATAN,71031,PAMMANA
2,KECAMATAN,71198,KEERA
1,KABUPATEN/KOTA,71209,SIDENRENG RAPPANG
2,KECAMATAN,71210,PANCA LAUTANG
2,KECAMATAN,71301,PITU RIAWA
2,KECAMATAN,71290,DUA PITUE
2,KECAMATAN,71268,MARITENGNGAE
2,KECAMATAN,71261,KULO
2,KECAMATAN,71252,PANCA RIJANG
2,KECAMATAN,71242,BARANTI
2,KECAMATAN,71231,WATANG PULU
2,KECAMATAN,71221,TELLU LIMPOE
2,KECAMATAN,71314,PITU RIASE
1,KABUPATEN/KOTA,71327,PINRANG
2,KECAMATAN,71328,MATIRRO SOMPE
2,KECAMATAN,71431,BATU LAPPA
2,KECAMATAN,71423,LANRISANG
2,KECAMATAN,71417,TIROANG
2,KECAMATAN,71409,CEMPA
2,KECAMATAN,71394,LEMBANG
2,KECAMATAN,71379,DUAMPANUA
2,KECAMATAN,71368,PATAMPANUA
2,KECAMATAN,71359,WATANG SAWITO
2,KECAMATAN,71349,MATTIRO BULU
2,KECAMATAN,71338,SUPPA
2,KECAMATAN,83765,PALETEANG
1,KABUPATEN/KOTA,71437,ENREKANG
2,KECAMATAN,71438,MAIWA
2,KECAMATAN,71566,MASALLE
2,KECAMATAN,71557,BUNTU BATU
2,KECAMATAN,71548,MALUA
2,KECAMATAN,71536,CURIO
2,KECAMATAN,71528,CENDANA
2,KECAMATAN,71521,BUNGIN
2,KECAMATAN,71512,ALLA
2,KECAMATAN,71496,ANGGERAJA
2,KECAMATAN,71480,BARAKA
2,KECAMATAN,71461,ENREKANG
2,KECAMATAN,71573,BAROKO
1,KABUPATEN/KOTA,71579,LUWU
2,KECAMATAN,71580,BASSE SANGTEMPE
2,KECAMATAN,71739,KAMANRE
2,KECAMATAN,71748,BELOPA UTARA
2,KECAMATAN,71757,WALENRANG BARAT
2,KECAMATAN,71764,WALENRANG UTARA
2,KECAMATAN,71776,WALENRANG TIMUR
2,KECAMATAN,71785,LAMASI TIMUR
2,KECAMATAN,71795,SULI BARAT
2,KECAMATAN,71804,BAJO BARAT
2,KECAMATAN,71814,PONRANG SELATAN
2,KECAMATAN,71726,LATIMOJONG
2,KECAMATAN,71715,PONRANG
2,KECAMATAN,71605,LAROMPONG
2,KECAMATAN,71619,SULI
2,KECAMATAN,71633,BAJO
2,KECAMATAN,71646,BUA PONRANG
2,KECAMATAN,71657,WALENRANG
2,KECAMATAN,71667,BELOPA
2,KECAMATAN,71677,BUA
2,KECAMATAN,71693,LAMASI
2,KECAMATAN,71704,LAROMPONG SELATAN
2,KECAMATAN,83763,BASSE SANGTEMPE UTARA
1,KABUPATEN/KOTA,71828,TANA TORAJA
2,KECAMATAN,71829,SALUPUTI
2,KECAMATAN,71994,RANO
2,KECAMATAN,71987,MALIMBONG BALEPE
2,KECAMATAN,71980,SANGALLA UTARA
2,KECAMATAN,71974,SANGALLA SELATAN
2,KECAMATAN,71965,MASANDA
2,KECAMATAN,71956,MAKALE SELATAN
2,KECAMATAN,71949,MAPPAK
2,KECAMATAN,71943,MAKALE UTARA
2,KECAMATAN,71929,REMBON
2,KECAMATAN,71916,GANDANGBATU SILLANAN
2,KECAMATAN,71910,SANGALLA
2,KECAMATAN,71892,MENGKENDEK
2,KECAMATAN,71885,RANTETAYO
2,KECAMATAN,71878,SIMBUANG
2,KECAMATAN,71862,MAKALE
2,KECAMATAN,71855,BONGGAKARADENG
2,KECAMATAN,71839,BITTUANG
2,KECAMATAN,72000,KURRA
1,KABUPATEN/KOTA,72007,LUWU UTARA
2,KECAMATAN,72008,MALANGKE
2,KECAMATAN,72169,BAEBUNTA
2,KECAMATAN,72153,MAPPEDECENG
2,KECAMATAN,72146,RAMPI
2,KECAMATAN,72132,MALANGKE BARAT
2,KECAMATAN,72119,SEKO
2,KECAMATAN,72093,SUKAMAJU
2,KECAMATAN,72085,LIMBONG
2,KECAMATAN,72064,SABBANG
2,KECAMATAN,72044,MASAMBA
2,KECAMATAN,72023,BONE BONE
2,KECAMATAN,83764,TANA LILI
1,KABUPATEN/KOTA,72190,LUWU TIMUR
2,KECAMATAN,72191,MANGKUTANA
2,KECAMATAN,72293,TOMONI TIMUR
2,KECAMATAN,72287,KALAENA
2,KECAMATAN,72274,TOMONI
2,KECAMATAN,72258,BURAU
2,KECAMATAN,72245,WOTU
2,KECAMATAN,72236,ANGKONA
2,KECAMATAN,72220,MALILI
2,KECAMATAN,72206,TOWUTI
2,KECAMATAN,72200,NUHA
2,KECAMATAN,72302,WASUPONDA
1,KABUPATEN/KOTA,69269,TORAJA UTARA
2,KECAMATAN,69270,RANTEPAO
2,KECAMATAN,69379,BUNTU PEPASAN
2,KECAMATAN,69406,TONDON
2,KECAMATAN,69416,RANTEBUA
2,KECAMATAN,69424,SESEAN SULOARA
2,KECAMATAN,69430,KAPALA PITU
2,KECAMATAN,69362,TALLUNGLIPU
2,KECAMATAN,69354,BALUSU
2,KECAMATAN,69282,SESEAN
2,KECAMATAN,69292,NANGGALA
2,KECAMATAN,69302,RINDINGALLO
2,KECAMATAN,69330,SANGGALANGI
2,KECAMATAN,69337,SOPAI
2,KECAMATAN,69346,TIKALA
2,KECAMATAN,69437,AWAN RANTE KARUA
1,KABUPATEN/KOTA,72309,KOTA MAKASSAR
2,KECAMATAN,72310,MARISO
2,KECAMATAN,72449,RAPPOCINI
2,KECAMATAN,72442,MANGGALA
2,KECAMATAN,72434,BIRINGKANAYA
2,KECAMATAN,72423,TAMALATE
2,KECAMATAN,72411,PANAKUKKANG
2,KECAMATAN,72398,UJUNG TANAH
2,KECAMATAN,72382,TALLO
2,KECAMATAN,72369,BONTOALA
2,KECAMATAN,72360,WAJO
2,KECAMATAN,72349,UJUNG PANDANG
2,KECAMATAN,72334,MAKASAR
2,KECAMATAN,72320,MAMAJANG
2,KECAMATAN,72460,TAMALANREA
1,KABUPATEN/KOTA,72467,KOTA PARE PARE
2,KECAMATAN,72468,BACUKIKI
2,KECAMATAN,72472,UJUNG
2,KECAMATAN,72478,SOREANG
2,KECAMATAN,72486,BACUKIKI BARAT
1,KABUPATEN/KOTA,72493,KOTA PALOPO
2,KECAMATAN,72494,WARA
2,KECAMATAN,72501,WARA UTARA
2,KECAMATAN,72508,WARA SELATAN
2,KECAMATAN,72513,TELLUWANUA
2,KECAMATAN,72521,WARA TIMUR
2,KECAMATAN,72529,WARA BARAT
2,KECAMATAN,72535,SENDANA
2,KECAMATAN,72540,MUNGKAJANG
2,KECAMATAN,72545,BARA
0,PROVINSI,72551,SULAWESI TENGGARA
1,KABUPATEN/KOTA,72552,KOLAKA
2,KECAMATAN,72553,WUNDULAKO
2,KECAMATAN,72688,TANGGETADA
2,KECAMATAN,72702,LAMBANDIA
2,KECAMATAN,72723,SAMATURU
2,KECAMATAN,72739,TINONDO
2,KECAMATAN,72757,LALOLAE
2,KECAMATAN,72763,TOARI
2,KECAMATAN,72770,POLINGGONA
2,KECAMATAN,72680,LATAMBAGA
2,KECAMATAN,72666,ULUIWOI
2,KECAMATAN,72565,TIRAWUTA
2,KECAMATAN,72579,MOWEWE
2,KECAMATAN,72588,KOLAKA
2,KECAMATAN,72596,POMALAA
2,KECAMATAN,72609,WATUBANGGA
2,KECAMATAN,72622,LADONGI
2,KECAMATAN,72636,WOLO
2,KECAMATAN,72656,BAULA
2,KECAMATAN,72777,LOEA
1,KABUPATEN/KOTA,72786,KONAWE
2,KECAMATAN,72787,LAMBUYA
2,KECAMATAN,73010,BESULUTU
2,KECAMATAN,73023,BONDOALA
2,KECAMATAN,73039,ROUTA
2,KECAMATAN,73046,ANGGABERI
2,KECAMATAN,73052,MELUHU
2,KECAMATAN,73061,AMONGGEDO
2,KECAMATAN,73075,WAWONII TENGAH
2,KECAMATAN,73083,ASINUA
2,KECAMATAN,73089,KONAWE
2,KECAMATAN,73099,KAPOIALA
2,KECAMATAN,73110,WAWONII TENGGARA
2,KECAMATAN,73120,WAWONII TIMUR LAUT
2,KECAMATAN,73130,LALONGGASUMEETO
2,KECAMATAN,72985,WONGGEDUKU
2,KECAMATAN,72968,UEPAI
2,KECAMATAN,72797,UNAAHA
2,KECAMATAN,72807,WAWOTOBI
2,KECAMATAN,72827,PONDIDAHA
2,KECAMATAN,72843,SAMPARA
2,KECAMATAN,72865,WAWONII BARAT
2,KECAMATAN,72874,WAWONII TIMUR
2,KECAMATAN,72880,ABUKI
2,KECAMATAN,72897,SOROPIA
2,KECAMATAN,72909,WAWONII SELATAN
2,KECAMATAN,72916,WAWONII UTARA
2,KECAMATAN,72926,TONGAUNA
2,KECAMATAN,72944,LATOMA
2,KECAMATAN,72955,PURIALA
2,KECAMATAN,73141,ONEMBUTE
1,KABUPATEN/KOTA,73150,MUNA
2,KECAMATAN,73151,MAGINTI
2,KECAMATAN,73305,KABAWO
2,KECAMATAN,73317,PARIGI
2,KECAMATAN,73329,BONE
2,KECAMATAN,73335,TONGKUNO
2,KECAMATAN,73348,PASIR PUTIH
2,KECAMATAN,73355,KONTU KOWUNA
2,KECAMATAN,73362,MAROBO
2,KECAMATAN,73368,TONGKUNO SELATAN
2,KECAMATAN,73375,PASI KOLAGA
