#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
12920,SUMATERA BARAT,13608,DHARMASRAYA,83412,KOTO SALAK,5324,4371,9695
12920,SUMATERA BARAT,13608,DHARMASRAYA,83415,ASAM JUJUHAN,4257,1595,5852
12920,SUMATERA BARAT,13608,DHARMASRAYA,83414,PADANG LAWEH,1983,1169,3152
12920,SUMATERA BARAT,13608,DHARMASRAYA,13630,SITIUNG,9578,3881,13459
12920,SUMATERA BARAT,13554,KEPULAUAN MENTAWAI,13603,PAGAI SELATAN,0,0,0
12920,SUMATERA BARAT,13608,DHARMASRAYA,83411,TIMPEH,4678,3173,7851
12920,SUMATERA BARAT,13608,DHARMASRAYA,13623,SUNGAI RUMBAI,5003,4837,9840
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13663,SANGIR BATANG HARI,4920,2411,7331
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13635,SANGIR,13722,4466,18188
12920,SUMATERA BARAT,13608,DHARMASRAYA,83416,KOTO BESAR,7452,4523,11975
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13640,SUNGAI PAGU,11577,2697,14274
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13657,SANGIR JUJUAN,5340,1078,6418
12920,SUMATERA BARAT,13608,DHARMASRAYA,13617,PULAU PUNJUNG,14604,4167,18771
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13690,TALAMAU,11156,1890,13046
12920,SUMATERA BARAT,13608,DHARMASRAYA,83410,SEMBILAN KOTO,2602,1145,3747
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13676,SANGIR BALAI JANGGO,6212,2771,8983
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13697,GUNUNG TULEH,0,0,0
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13703,KOTO BALINGKA,8334,3546,11880
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13682,SUNGAI BEREMAS,7121,1775,8896
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13694,KINALI,20039,8905,28944
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13684,LEMBAH MELINTANG,14078,3312,17390
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13707,LUHAK NAN DUO,13729,5522,19251
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13710,SASAK RANAH PESISIA,4940,1703,6643
12920,SUMATERA BARAT,13712,KOTA PADANG,13756,BUNGUS TELUK KABUNG,8788,1516,10304
12920,SUMATERA BARAT,13712,KOTA PADANG,13713,PADANG SELATAN,18798,9241,28039
12920,SUMATERA BARAT,13712,KOTA PADANG,13814,KOTO TANGAH,59982,17433,77415
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13700,RANAH BATAHAN,9098,3287,12385
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13652,KOTO PARIK GADANG DIATEH,7881,2064,9945
12920,SUMATERA BARAT,13712,KOTA PADANG,13737,PADANG BARAT,14282,8106,22388
12920,SUMATERA BARAT,13681,PASAMAN BARAT,13705,SUNGAI AUA,10071,4072,14143
12920,SUMATERA BARAT,13712,KOTA PADANG,13726,PADANG TIMUR,29436,7665,37101
12920,SUMATERA BARAT,13634,SOLOK SELATAN,13671,PAUH DUO,6413,1616,8029
12920,SUMATERA BARAT,13712,KOTA PADANG,13787,PAUH,22107,4039,26146
12920,SUMATERA BARAT,13712,KOTA PADANG,13807,NANGGALO,21193,5640,26833
