2,KECAMATAN,3,BAKONGAN,0,0,0
2,KECAMATAN,248,KOTA BAHAGIA,1172,1389,2561
2,KECAMATAN,236,LABUHAN HAJI TIMUR,0,0,0
2,KECAMATAN,222,LABUHAN HAJI BARAT,3584,3200,6784
2,KECAMATAN,212,TRUMON TIMUR,0,0,0
2,KECAMATAN,204,KLUET TIMUR,2552,1689,4241
2,KECAMATAN,190,KLUET TENGAH,0,0,0
2,KECAMATAN,182,BAKONGAN TIMUR,1027,1230,2257
2,KECAMATAN,161,PASIE RAJA,3470,2925,6395
2,KECAMATAN,148,TRUMON,950,1174,2124
2,KECAMATAN,132,TAPAKTUAN,7752,3401,11153
2,KECAMATAN,116,SAWANG,4676,2743,7419
2,KECAMATAN,87,SAMADUA,6333,2476,8809
2,KECAMATAN,64,MEUKEK,5016,3676,8692
2,KECAMATAN,47,LABUHAN HAJI,0,0,0
2,KECAMATAN,29,KLUET SELATAN,2779,3259,6038
2,KECAMATAN,9,KLUET UTARA,5194,5108,10302
2,KECAMATAN,259,TRUMON TENGAH,0,0,0
1,KABUPATEN/KOTA,269,ACEH TENGGARA,44505,32270,76775
2,KECAMATAN,270,LAWE ALAS,7473,2030,9503
2,KECAMATAN,632,TANOH ALAS,1398,881,2279
2,KECAMATAN,613,LAWE SUMUR,0,0,0
2,KECAMATAN,590,DELENG POKHKISEN,0,0,0
2,KECAMATAN,564,KETAMBE,3705,2347,6052
2,KECAMATAN,536,BABUL RAHMAH,0,0,0
2,KECAMATAN,516,SEMADAM,0,0,0
2,KECAMATAN,492,BUKIT TUSAM,0,0,0
2,KECAMATAN,467,LAWE BULAN,6165,2590,8755
2,KECAMATAN,438,DARUL HASANAH,0,0,0
2,KECAMATAN,416,BABUL MAKMUR,0,0,0
2,KECAMATAN,397,BADAR,0,0,0
2,KECAMATAN,369,BABUSSALAM,0,0,0
2,KECAMATAN,335,BAMBEL,7774,2528,10302
2,KECAMATAN,647,LEUSER,0,0,0
1,KABUPATEN/KOTA,671,ACEH TIMUR,26515,10376,36891
2,KECAMATAN,672,DARUL AMAN,2354,3297,5651
2,KECAMATAN,1037,IDI TUNONG,1746,1748,3494
2,KECAMATAN,1063,BANDA ALAM,960,1731,2691
2,KECAMATAN,1080,PEUDAWA,1637,1673,3310
2,KECAMATAN,1098,PEUREULAK TIMUR,1391,2678,4069
2,KECAMATAN,1119,PEUREULAK BARAT,2282,2048,4330
2,KECAMATAN,1135,SUNGAI RAYA,1477,1872,3349
2,KECAMATAN,1149,SIMPANG JERNIH,1300,544,1844
2,KECAMATAN,1158,DARUL IHSAN,1155,1195,2350
2,KECAMATAN,1175,DARUL FALAH,442,1084,1526
2,KECAMATAN,1187,IDI TIMUR,824,1153,1977
2,KECAMATAN,1023,INDRA MAKMU,4063,1733,5796
2,KECAMATAN,996,MADAT,3393,3941,7334
2,KECAMATAN,718,JULOK,3589,4736,8325
2,KECAMATAN,756,IDI RAYEUK,5577,5106,10683
2,KECAMATAN,792,BIREM BAYEUN,8471,3382,11853
2,KECAMATAN,820,SERBAJADI,1893,1267,3160
2,KECAMATAN,838,NURUSSALAM,2570,3702,6272
2,KECAMATAN,870,PEUREULAK,4870,6850,11720
2,KECAMATAN,909,RANTAU SELAMAT,1835,1942,3777
2,KECAMATAN,924,SIMPANG ULIM,2492,2775,5267
2,KECAMATAN,948,RANTAU PEUREULAK,5339,3238,8577
2,KECAMATAN,972,PANTE BIDARI,2626,4052,6678
2,KECAMATAN,1201,PEUNARON,2315,1801,4116
1,KABUPATEN/KOTA,1207,ACEH TENGAH,64601,63548,128149
2,KECAMATAN,1208,LINGE,2239,3127,5366
2,KECAMATAN,1459,CELALA,1747,3106,4853
2,KECAMATAN,1440,KUTE PANANG,1463,2745,4208
2,KECAMATAN,1420,KEBAYAKAN,3047,4750,7797
2,KECAMATAN,1394,KETOL,3311,3819,7130
2,KECAMATAN,1386,JAGONG JEGET,3274,1968,5242
2,KECAMATAN,1362,BINTANG,1225,4038,5263
2,KECAMATAN,1332,PEGASING,3528,6690,10218
2,KECAMATAN,1322,ATU LINTANG,1972,1413,3385
2,KECAMATAN,1307,RUSIP ANTARA,1525,2194,3719
2,KECAMATAN,1295,BIES,1865,2243,4108
2,KECAMATAN,1267,BEBESEN,6936,9334,16270
2,KECAMATAN,1233,SILIH NARA,4403,7420,11823
2,KECAMATAN,1476,LAUT TAWAR,3987,5035,9022
1,KABUPATEN/KOTA,1492,ACEH BARAT,40522,57882,98404
2,KECAMATAN,1493,JOHAN PAHWALAN,13649,10052,23701
2,KECAMATAN,1778,WOYLA TIMUR,1345,1281,2626
2,KECAMATAN,1753,WOYLA BARAT,2425,1714,4139
2,KECAMATAN,1726,MEUREUBO,5705,5686,11391
2,KECAMATAN,1700,PANTE CEUREUMEN,3245,2270,5515
2,KECAMATAN,1672,ARONGAN LAMBALEK,2261,3316,5577
2,KECAMATAN,1654,BUBON,1732,1800,3532
2,KECAMATAN,1621,SAMATIGA,3904,4284,8188
2,KECAMATAN,1577,WOYLA,4000,3208,7208
2,KECAMATAN,1559,SUNGAI MAS,1218,845,2063
2,KECAMATAN,1515,KAWAY XVI,5921,4506,10427
2,KECAMATAN,1804,PANTON REU,1930,1100,3030
1,KABUPATEN/KOTA,1824,ACEH BESAR,47335,40062,87397
2,KECAMATAN,1825,LHOONG,2779,2419,5198
2,KECAMATAN,2294,KOTA JANTHO,1967,2018,3985
2,KECAMATAN,2308,KOTA COT GLIE,3272,3379,6651
2,KECAMATAN,2341,KUTA MALAKA,2158,1042,3200
2,KECAMATAN,2357,SIMPANG TIGA,1857,1176,3033
2,KECAMATAN,2376,DARUL KAMAL,1819,1599,3418
2,KECAMATAN,2391,BAITUSSALAM,3779,3160,6939
2,KECAMATAN,2418,LEUPUNG,631,763,1394
2,KECAMATAN,2263,PULO ACEH,1127,1301,2428
2,KECAMATAN,2233,DARUSSALAM,5537,3722,9259
2,KECAMATAN,2185,KUTA BARO,6132,5241,11373
2,KECAMATAN,1854,LHOKNGA,4580,3111,7691
2,KECAMATAN,1883,INDRAPURI,6377,3906,10283
2,KECAMATAN,1936,SEULIMEUM,4693,5158,9851
2,KECAMATAN,1984,MONTASIK,6373,3074,9447
2,KECAMATAN,2024,SUKAMAKMUR,4189,3170,7359
2,KECAMATAN,2060,DARUL IMARAH,11484,7981,19465
2,KECAMATAN,2093,PEUKAN BADA,3778,3662,7440
2,KECAMATAN,2120,MESJID RAYA,3001,3257,6258
2,KECAMATAN,2134,INGIN JAYA,8026,6351,14377
2,KECAMATAN,2425,BLANG BINTANG,3053,2148,5201
1,KABUPATEN/KOTA,2452,PIDIE,86612,67638,154250
2,KECAMATAN,2453,BATEE,0,0,0
2,KECAMATAN,2929,SAKTI,0,0,0
2,KECAMATAN,2979,SIMPANG TIGA,4660,5611,10271
2,KECAMATAN,3032,TANGSE,5198,6186,11384
2,KECAMATAN,3081,KEUMALA,1032,2969,4001
2,KECAMATAN,3099,MUTIARA TIMUR,4938,8418,13356
2,KECAMATAN,3164,MANE,976,1397,2373
2,KECAMATAN,3169,GLUMPANG BARO,1565,2941,4506
2,KECAMATAN,2864,PIDIE,0,0,0
2,KECAMATAN,2815,PEUKAN BARO,0,0,0
2,KECAMATAN,2750,PADANG TIJI,4002,5167,9169
2,KECAMATAN,2482,DELIMA,0,0,0
2,KECAMATAN,2527,GEUMPANG,785,1158,1943
2,KECAMATAN,2533,GEULUMPANG TIGA,0,0,0
2,KECAMATAN,2568,INDRA JAYA,3618,5734,9352
2,KECAMATAN,2618,KEMBANG TANJONG,3411,5241,8652
2,KECAMATAN,2664,KOTA SIGLI,3518,3742,7260
2,KECAMATAN,2680,MILA,1760,1958,3718
2,KECAMATAN,2701,MUARA TIGA,4865,1867,6732
2,KECAMATAN,2720,MUTIARA,3270,4973,8243
2,KECAMATAN,3191,TITEUE,1110,1353,2463
1,KABUPATEN/KOTA,3205,ACEH UTARA,44708,58715,103423
2,KECAMATAN,3206,BAKTIYA,7176,6433,13609
2,KECAMATAN,3837,NISAM,4535,1928,6463
2,KECAMATAN,3867,COT GIREK,6352,2450,8802
2,KECAMATAN,3892,LANGKAHAN,4194,3819,8013
2,KECAMATAN,3916,BAKTIYA BARAT,2948,3224,6172
2,KECAMATAN,3943,PAYA BAKONG,2984,2449,5433
2,KECAMATAN,3983,NIBONG,2514,1675,4189
2,KECAMATAN,4004,SIMPANG KRAMAT,2801,1284,4085
2,KECAMATAN,4021,LAPANG,1181,1280,2461
2,KECAMATAN,4033,PIRAK TIMUR,1775,1507,3282
2,KECAMATAN,4057,GEUREDONG PASE,1563,533,2096
2,KECAMATAN,4069,BANDA BARO,1705,695,2400
2,KECAMATAN,3797,SAWANG,7866,3931,11797
2,KECAMATAN,3730,TANAH PASIR,1867,1427,3294
2,KECAMATAN,3264,DEWANTARA,8254,4449,12703
2,KECAMATAN,3280,KUTA MAKMUR,6314,3703,10017
2,KECAMATAN,3320,LHOKSUKON,9549,7667,17216
2,KECAMATAN,3397,MATANGKULI,3872,3445,7317
2,KECAMATAN,3447,MUARA BATU,5837,2986,8823
2,KECAMATAN,3472,MEURAH MULIA,3965,3782,7747
2,KECAMATAN,3523,SAMUDERA,6294,3771,10065
2,KECAMATAN,3564,SEUNUDDON,6338,2800,9138
2,KECAMATAN,3598,SYAMTALIRA ARON,4374,3121,7495
2,KECAMATAN,3633,SYAMTALIRA BAYU,4800,2801,7601
2,KECAMATAN,3672,TANAH LUAS,6213,4120,10333
2,KECAMATAN,4079,NISAM ANTARA,1611,937,2548
1,KABUPATEN/KOTA,4086,SIMEULUE,116882,76217,193099
2,KECAMATAN,4087,SIMEULUE TENGAH,0,0,0
2,KECAMATAN,83455,TEUPAH TENGAH,0,0,0
2,KECAMATAN,4224,ALAPAN,0,0,0
2,KECAMATAN,4204,TEUPAH SELATAN,0,0,0
2,KECAMATAN,4189,SIMEULUE BARAT,0,0,0
2,KECAMATAN,4178,TELUK DALAM,0,0,0
2,KECAMATAN,4148,SIMEULUE TIMUR,0,0,0
2,KECAMATAN,4129,TEUPAH BARAT,0,0,0
2,KECAMATAN,4112,SALANG,0,0,0
2,KECAMATAN,83456,SIMEULUE CUT,0,0,0
1,KABUPATEN/KOTA,4233,ACEH SINGKIL,0,0,0
2,KECAMATAN,4234,PULAU BANYAK,838,574,1412
2,KECAMATAN,4355,KUALA BARU,569,413,982
2,KECAMATAN,4348,SINGKOHOR,1795,1135,2930
2,KECAMATAN,4336,SURO MAKMUR,1233,1698,2931
2,KECAMATAN,4329,DANAU PARIS,1054,1273,2327
2,KECAMATAN,4321,SINGKIL UTARA,2008,1810,3818
2,KECAMATAN,4311,KOTA BAHARU,1627,1031,2658
2,KECAMATAN,4285,GUNUNG MERIAH,9059,5549,14608
2,KECAMATAN,4268,SINGKIL,4907,2480,7387
2,KECAMATAN,4242,SIMPANG KANAN,3821,2613,6434
2,KECAMATAN,4360,PULAU BANYAK BARAT,370,654,1024
1,KABUPATEN/KOTA,4362,BIREUEN,27281,19230,46511
2,KECAMATAN,4363,SAMALANGA,6185,3652,9837
2,KECAMATAN,4925,PEUSANGAN SELATAN,3085,2060,5145
2,KECAMATAN,4903,PEUSANGAN SIBLAH KRUENG,2839,1838,4677
2,KECAMATAN,4882,KUALA,4215,2235,6450
2,KECAMATAN,4858,KOTA JUANG,10759,5952,16711
2,KECAMATAN,4835,PEULIMBANG,2180,2342,4522
2,KECAMATAN,4793,SIMPANG MAMPLAM,4639,4356,8995
2,KECAMATAN,4746,JANGKA,5432,4381,9813
2,KECAMATAN,4709,JULI,7180,4581,11761
2,KECAMATAN,4689,PANDRAH,2018,1335,3353
2,KECAMATAN,4648,GANDAPURA,6515,2592,9107
2,KECAMATAN,4620,MAKMUR,3523,2013,5536
2,KECAMATAN,4550,PEUSANGAN,11179,7392,18571
2,KECAMATAN,4507,JEUMPA,7113,4486,11599
2,KECAMATAN,4454,PEUDADA,5264,5031,10295
2,KECAMATAN,4410,JEUNIEB,7878,3096,10974
2,KECAMATAN,4947,KUTA BLANG,5773,2745,8518
1,KABUPATEN/KOTA,4989,ACEH BARAT DAYA,95777,60087,155864
2,KECAMATAN,4990,BLANG PIDIE,0,0,0
2,KECAMATAN,5027,MANGGENG,3479,2648,6127
2,KECAMATAN,5045,SUSOH,0,0,0
2,KECAMATAN,5074,KUALA BATEE,3972,3536,7508
2,KECAMATAN,5093,BABAH ROT,0,0,0
2,KECAMATAN,5104,LEMBAH SABIL,0,0,0
2,KECAMATAN,5118,SETIA,1239,1627,2866
2,KECAMATAN,5127,JEUMPA,0,0,0
1,KABUPATEN/KOTA,5138,GAYO LUES,8690,7811,16501
2,KECAMATAN,5139,KUTAPANJANG,0,0,0
2,KECAMATAN,5265,PANTAN CUACA,0,0,0
2,KECAMATAN,5254,BLANGJERANGO,0,0,0
2,KECAMATAN,5244,PUTERI BETUNG,0,0,0
2,KECAMATAN,5231,BLANGPEGAYON,0,0,0
2,KECAMATAN,5221,DABUN GELANG,0,0,0
2,KECAMATAN,5211,PINING,0,0,0
2,KECAMATAN,5187,TERANGUN,0,0,0
2,KECAMATAN,5173,RIKIT GAIB,0,0,0
2,KECAMATAN,5152,BLANGKEJEREN,0,0,0
2,KECAMATAN,5275,TERIPE JAYA,0,0,0
1,KABUPATEN/KOTA,5286,ACEH JAYA,0,0,0
2,KECAMATAN,5287,TEUNOM,3345,3199,6544
2,KECAMATAN,5324,KRUENG SABEE,0,0,0
2,KECAMATAN,5342,SETIA BAKTI,1729,1593,3322
2,KECAMATAN,5356,SAMPOINIET,1453,1618,3071
2,KECAMATAN,5394,JAYA,5321,2147,7468
2,KECAMATAN,5443,PANGA,1458,1992,3450
2,KECAMATAN,83451,INDRA JAYA,2307,1233,3540
2,KECAMATAN,83452,DARUL HIKMAH,1779,1271,3050
2,KECAMATAN,83453,PASIE RAYA,0,0,0
1,KABUPATEN/KOTA,5463,NAGAN RAYA,17392,13053,30445
2,KECAMATAN,5464,KUALA,4447,4269,8716
2,KECAMATAN,83454,TRIPA MAKMUR,1932,1612,3544
2,KECAMATAN,5671,TADU RAYA,3129,3235,6364
2,KECAMATAN,5654,KUALA PESISIR,3722,3727,7449
2,KECAMATAN,5634,SUKA MAKMUE,2077,2852,4929
2,KECAMATAN,5581,DARUL MAKMUR,10555,9416,19971
2,KECAMATAN,5552,BEUTONG,2308,4007,6315
2,KECAMATAN,5517,SEUNAGAN TIMUR,3125,4321,7446
2,KECAMATAN,5482,SEUNAGAN,3480,4764,8244
2,KECAMATAN,83457,BEUTONG ATEUH BANGGALANG,308,553,861
1,KABUPATEN/KOTA,5694,ACEH TAMIANG,35083,38756,73839
2,KECAMATAN,5695,MANYAK PAYED,7261,4187,11448
2,KECAMATAN,5899,TENGGULUN,3867,2994,6861
2,KECAMATAN,5883,BANDAR PUSAKA,3303,2136,5439
2,KECAMATAN,5872,BANDA MULIA,3180,1373,4553
2,KECAMATAN,5855,RANTAU,10874,4766,15640
2,KECAMATAN,5845,TAMIANG HULU,5532,2790,8322
2,KECAMATAN,5829,KEJURUAN MUDA,9005,5757,14762
2,KECAMATAN,5823,KOTA KUALASIMPANG,4391,2982,7373
2,KECAMATAN,5798,SERUWAY,6817,4801,11618
2,KECAMATAN,5766,KARANG BARU,12432,5320,17752
2,KECAMATAN,5732,BENDAHARA,5617,2931,8548
2,KECAMATAN,5905,SEKERAK,1990,1106,3096
1,KABUPATEN/KOTA,5920,BENER MERIAH,74269,41143,115412
2,KECAMATAN,5921,TIMANG GAJAH,0,0,0
2,KECAMATAN,6139,MESIDAH,635,1445,2080
2,KECAMATAN,6126,BENER KELIPAH,759,1531,2290
2,KECAMATAN,6098,PERMATA,0,0,0
2,KECAMATAN,6081,SYIAH UTAMA,300,653,953
2,KECAMATAN,6045,BANDAR,0,0,0
2,KECAMATAN,6017,WIH PESAM,5304,5670,10974
2,KECAMATAN,5976,BUKIT,0,0,0
2,KECAMATAN,5952,PINTU RIME GAYO,1965,3742,5707
2,KECAMATAN,6155,GAJAH PUTIH,0,0,0
1,KABUPATEN/KOTA,6166,PIDIE JAYA,8963,13041,22004
2,KECAMATAN,6167,MEUREUDU,3636,4771,8407
2,KECAMATAN,6198,ULIM,1917,3794,5711
2,KECAMATAN,6229,JANGKA BUYA,1195,2071,3266
2,KECAMATAN,6248,BANDAR DUA,3590,4847,8437
2,KECAMATAN,6294,MEURAH DUA,2344,2740,5084
2,KECAMATAN,6314,BANDAR BARU,6010,6710,12720
2,KECAMATAN,6358,PANTERAJA,1521,1300,2821
2,KECAMATAN,6369,TRIENGGADENG,3869,4105,7974
1,KABUPATEN/KOTA,6397,KOTA BANDA ACEH,24082,30338,54420
2,KECAMATAN,6398,BAITURRAHMAN,6679,5261,11940
2,KECAMATAN,6409,KUTA ALAM,8282,6568,14850
2,KECAMATAN,6421,MEURAXA,3215,3080,6295
2,KECAMATAN,6438,SYIAH KUALA,6280,4618,10898
2,KECAMATAN,6449,LUENG BATA,4387,3644,8031
2,KECAMATAN,6459,KUTA RAJA,1716,1702,3418
2,KECAMATAN,6466,BANDA RAYA,5642,3709,9351
2,KECAMATAN,6477,JAYA BARU,4594,3471,8065
2,KECAMATAN,6487,ULEE KARENG,5028,3950,8978
1,KABUPATEN/KOTA,6497,KOTA SABANG,45823,36003,81826
2,KECAMATAN,6498,SUKAKARYA,3555,2918,6473
2,KECAMATAN,6507,SUKAJAYA,3746,2619,6365
1,KABUPATEN/KOTA,6518,KOTA LHOKSEUMAWE,7301,5537,12838
2,KECAMATAN,6519,MUARA DUA,9299,4709,14008
2,KECAMATAN,6537,BANDA SAKTI,14892,8317,23209
2,KECAMATAN,6556,BLANG MANGAT,4426,3013,7439
2,KECAMATAN,6579,MUARA SATU,5999,3257,9256
1,KABUPATEN/KOTA,6591,KOTA LANGSA,34616,19296,53912
2,KECAMATAN,6592,LANGSA TIMUR,3639,1838,5477
2,KECAMATAN,6607,LANGSA BARAT,6976,3235,10211
2,KECAMATAN,6617,LANGSA KOTA,8533,4667,13200
2,KECAMATAN,6628,LANGSA LAMA,9313,3508,12821
2,KECAMATAN,6638,LANGSA BARO,14232,5092,19324
1,KABUPATEN/KOTA,6648,KOTA SUBULUSSALAM,42693,18340,61033
2,KECAMATAN,6649,SIMPANG KIRI,7966,4310,12276
2,KECAMATAN,6664,PENANGGALAN,3299,2038,5337
2,KECAMATAN,6675,RUNDENG,3764,1685,5449
2,KECAMATAN,6699,SULTAN DAULAT,3649,2204,5853
2,KECAMATAN,6717,LONGKIB,1494,1039,2533
0,PROVINSI,6728,SUMATERA UTARA,0,0,0
1,KABUPATEN/KOTA,7240,TAPANULI TENGAH,20172,11276,31448
2,KECAMATAN,7241,BARUS,3972,2833,6805
2,KECAMATAN,7361,ANDAM DEWI,1407,4863,6270
2,KECAMATAN,7376,SITAHUIS,0,0,0
2,KECAMATAN,7383,TUKKA,1587,3496,5083
2,KECAMATAN,7392,BADIRI,2631,6471,9102
2,KECAMATAN,7402,PASARIBU TOBING,0,0,0
2,KECAMATAN,7411,BARUS UTARA,0,0,0
2,KECAMATAN,7418,SUKA BANGUN,340,1114,1454
2,KECAMATAN,7425,LUMUT,0,0,0
2,KECAMATAN,7352,SIRANDORUNG,1010,4761,5771
2,KECAMATAN,7340,SORKAM BARAT,2183,4574,6757
2,KECAMATAN,7255,SORKAM,0,0,0
2,KECAMATAN,7271,PANDAN,0,0,0
2,KECAMATAN,7281,PINANGSORI,2315,6550,8865
2,KECAMATAN,7289,MANDUAMAS,1828,5877,7705
2,KECAMATAN,7299,KOLANG,1291,6367,7658
2,KECAMATAN,7312,TAPIAN NAULI,2000,6211,8211
2,KECAMATAN,7322,SIBABANGUN,2050,5479,7529
2,KECAMATAN,7330,SOSOR GADONG,0,0,0
2,KECAMATAN,7432,SARUDIK,0,0,0
1,KABUPATEN/KOTA,7438,TAPANULI UTARA,22614,58596,81210
2,KECAMATAN,7439,TARUTUNG,2140,16837,18977
2,KECAMATAN,7668,GAROGA,914,6395,7309
2,KECAMATAN,7645,PANGARIBUAN,929,11370,12299
2,KECAMATAN,7621,SIPAHUTAR,706,10962,11668
2,KECAMATAN,7606,PARMONANGAN,303,6447,6750
2,KECAMATAN,7591,PAGARAN,308,7648,7956
2,KECAMATAN,7557,PURBA TUA,482,2920,3402
2,KECAMATAN,7548,SIMANGUMBAN,677,2716,3393
2,KECAMATAN,7534,PAHAE JAE,821,4304,5125
2,KECAMATAN,7514,PAHAE JULU,586,5306,5892
2,KECAMATAN,7499,SIPOHOLON,936,9178,10114
2,KECAMATAN,7484,ADIAN KOTING,518,5878,6396
2,KECAMATAN,7471,SIATAS BARITA,664,5661,6325
2,KECAMATAN,7681,MUARA,229,6506,6735
1,KABUPATEN/KOTA,7697,TAPANULI SELATAN,10213,102128,112341
2,KECAMATAN,7698,ANGKOLA BARAT,8823,2362,11185
2,KECAMATAN,7931,TANO TOMBANGAN ANGKOLA,1431,6247,7678
2,KECAMATAN,7921,MUARA BATANG TORU,2141,2946,5087
2,KECAMATAN,7908,AEK BILAH,2908,975,3883
2,KECAMATAN,7888,SAYUR MATINGGI,7994,3401,11395
2,KECAMATAN,7875,MARANCAR,3491,1451,4942
2,KECAMATAN,7864,ARSE,2975,1570,4545
2,KECAMATAN,7827,BATANG ANGKOLA,11997,3672,15669
2,KECAMATAN,7809,ANGKOLA SELATAN,5712,6129,11841
2,KECAMATAN,7794,SAIPAR DOLOK HOLE,4687,2178,6865
2,KECAMATAN,7753,SIPIROK,11369,4333,15702
2,KECAMATAN,7737,ANGKOLA TIMUR,8052,1963,10015
2,KECAMATAN,7713,BATANG TORU,7160,7530,14690
2,KECAMATAN,7949,ANGKOLA SANGKUNUR,3871,5876,9747
1,KABUPATEN/KOTA,7960,NIAS,82611,50633,133244
2,KECAMATAN,7961,HILIDUHO,222,4117,4339
2,KECAMATAN,8082,ULUGAWO,486,4785,5271
2,KECAMATAN,8069,BOTOMUZOI,387,3819,4206
2,KECAMATAN,8056,HILISERANGKAI,427,5891,6318
2,KECAMATAN,8020,BAWOLATO,1524,7707,9231
2,KECAMATAN,8001,IDANO GAWO,2099,9244,11343
2,KECAMATAN,7975,GIDO,517,8501,9018
1,KABUPATEN/KOTA,8094,LANGKAT,5662,44064,49726
2,KECAMATAN,8095,BAHOROK,0,0,0
2,KECAMATAN,8302,BABALAN,12053,12274,24327
2,KECAMATAN,8311,PANGKALAN SUSU,0,0,0
2,KECAMATAN,8323,BESITANG,0,0,0
2,KECAMATAN,8334,SEI LEPAN,9688,12619,22307
2,KECAMATAN,8350,BRANDAN BARAT,0,0,0
2,KECAMATAN,8358,BATANG SERANGAN,0,0,0
2,KECAMATAN,8368,SAWIT SEBERANG,5258,7260,12518
2,KECAMATAN,8376,SIRAPIT,4312,4443,8755
2,KECAMATAN,8387,KUTAMBARU,2173,4877,7050
2,KECAMATAN,8289,GEBANG,10299,9860,20159
2,KECAMATAN,8274,PADANG TUALANG,11242,12489,23731
2,KECAMATAN,8254,TANJUNG PURA,0,0,0
2,KECAMATAN,8115,SALAPIAN,5536,8311,13847
2,KECAMATAN,8133,KUALA,11025,9508,20533
2,KECAMATAN,8151,SEI BINGEI,8473,14775,23248
2,KECAMATAN,8168,BINJAI,13548,8475,22023
2,KECAMATAN,8176,SELESAI,0,0,0
2,KECAMATAN,8191,STABAT,0,0,0
2,KECAMATAN,8204,WAMPU,11793,9067,20860
2,KECAMATAN,8220,SECANGGANG,17900,14641,32541
2,KECAMATAN,8240,HINAI,0,0,0
2,KECAMATAN,8398,PEMATANG JAYA,0,0,0
1,KABUPATEN/KOTA,8408,KARO,123300,128599,251899
2,KECAMATAN,8409,KABANJAHE,5367,21660,27027
2,KECAMATAN,8655,NAMAN TERAN,986,4123,5109
2,KECAMATAN,8645,MERDEKA,1105,5109,6214
2,KECAMATAN,8637,DOLAT RAYAT,483,3606,4089
2,KECAMATAN,8620,KUTABULUH,1330,5130,6460
2,KECAMATAN,8602,SIMPANG EMPAT,1356,8141,9497
2,KECAMATAN,8593,PAYUNG,667,4816,5483
2,KECAMATAN,8580,MARDINGDING,735,7003,7738
2,KECAMATAN,8564,LAUBALENG,929,7498,8427
2,KECAMATAN,8544,TIGABINANGA,1594,8804,10398
2,KECAMATAN,8519,JUHAR,651,6993,7644
2,KECAMATAN,8496,MUNTE,1389,8829,10218
2,KECAMATAN,8476,MEREK,854,8271,9125
2,KECAMATAN,8453,TIGAPANAH,1593,13036,14629
2,KECAMATAN,8433,BARUSJAHE,1115,10680,11795
2,KECAMATAN,8423,BERASTAGI,4211,14167,18378
2,KECAMATAN,8670,TIGANDERKET,1097,5880,6977
1,KABUPATEN/KOTA,8688,DELI SERDANG,25462,143746,169208
2,KECAMATAN,8689,GUNUNG MERIAH,0,0,0
2,KECAMATAN,8966,DELI TUA,0,0,0
2,KECAMATAN,8973,SUNGGAL,0,0,0
2,KECAMATAN,8991,HAMPARAN PERAK,44699,23338,68037
2,KECAMATAN,9012,LABUHAN DELI,0,0,0
2,KECAMATAN,9018,PERCUT SEI TUAN,91428,62678,154106
2,KECAMATAN,9039,BATANG KUIS,16245,8625,24870
2,KECAMATAN,9051,LUBUK PAKAM,0,0,0
2,KECAMATAN,9065,PAGAR MERBAU,0,0,0
2,KECAMATAN,9082,PANTAI LABU,10445,8143,18588
2,KECAMATAN,8957,PATUMBAK,0,0,0
2,KECAMATAN,8936,STM HULU,1225,5003,6228
2,KECAMATAN,8702,TANJUNG MORAWA,0,0,0
2,KECAMATAN,8729,SIBOLANGIT,0,0,0
2,KECAMATAN,8760,KUTALIMBARU,0,0,0
2,KECAMATAN,8775,PANCUR BATU,14120,24919,39039
2,KECAMATAN,8801,NAMORAMBE,0,0,0
2,KECAMATAN,8856,STM HILIR,0,0,0
2,KECAMATAN,8872,BANGUN PURBA,4991,6222,11213
2,KECAMATAN,8906,GALANG,0,0,0
2,KECAMATAN,9102,BERINGIN,0,0,0
1,KABUPATEN/KOTA,9114,SIMALUNGUN,183153,138928,322081
2,KECAMATAN,9115,SIANTAR,12917,19726,32643
2,KECAMATAN,9326,HUTA BAYU RAJA,3696,10975,14671
2,KECAMATAN,9340,JAWA MARAJA BAH JAMBI,4883,5400,10283
2,KECAMATAN,9349,DOLOK PARDAMEAN,515,7822,8337
2,KECAMATAN,9360,PEMATANG BANDAR,6474,9134,15608
2,KECAMATAN,9372,BANDAR HULUAN,6467,6922,13389
2,KECAMATAN,9382,BANDAR,13056,16782,29838
2,KECAMATAN,9397,BANDAR MASILAM,6559,5814,12373
2,KECAMATAN,9407,SILIMAKUTA,626,5254,5880
2,KECAMATAN,9414,DOLOK SILAU,850,6301,7151
2,KECAMATAN,9424,SILOU KAHEAN,2095,6009,8104
2,KECAMATAN,9441,TAPIAN DOLOK,9783,10642,20425
2,KECAMATAN,9452,RAYA,2199,13824,16023
2,KECAMATAN,9470,UJUNG PADANG,8424,11708,20132
2,KECAMATAN,9310,DOLOK BATU NANGGAR,11047,10255,21302
2,KECAMATAN,9304,GIRSANG SIPANGAN BOLON,860,7009,7869
2,KECAMATAN,9298,HARANGGAOL HORISON,222,2690,2912
2,KECAMATAN,9133,GUNUNG MALELA,8780,9304,18084
2,KECAMATAN,9150,GUNUNG MALIGAS,7665,5511,13176
2,KECAMATAN,9160,PANEI,2220,9457,11677
2,KECAMATAN,9172,PANOMBEIAN PANE,3068,7582,10650
2,KECAMATAN,9182,JORLANG HATARAN,1949,6265,8214
2,KECAMATAN,9192,RAYA KAHEAN,2269,6713,8982
2,KECAMATAN,9204,BOSAR MALIGAS,8701,11264,19965
2,KECAMATAN,9220,SIDAMANIK,3902,10164,14066
2,KECAMATAN,9234,PEMATANG SIDAMANIK,1896,6648,8544
